"ID","round","phase","OB_1","OB_2","OB_3","OB_4","AS_1","AS_2","AS_3","AS_4","dwmean_1","dwmean_2","dwmean_3","dwmean_4","RT_1","RT_2","RT_3","RT_4","payoff","accuracy","performance","novelty","type","afterbreak","breakR"
"HL1090",6,"11",20,4,15,14,79,4,22,22,0.281,0.1464,0.240086956521739,0.264521739130435,22.885,1.732,6.193,6.83013679654151,4,1,48,"0","HL",0,8
"HL1090",6,"12",20,4,3,9,103,4,9,16,0.267625,0.1996,0.0608,0.211941176470588,29.048,1.7,0.967,4.25513679654151,2,1,24,"0","HL",0,8
"HL1090",7,"13",20,2,3,15,263,1,3,22,0.200560606060606,0.093,0.082,0.220962469414848,58.283,1.107,0.999,5.61213679654151,2,1,24,"0","HL",0,8
"HL1090",7,"14",19,1,3,14,62,0,2,22,0.236222222222222,0.453,0.223333333333333,0.235049425936587,16.115,1.731,1.342,5.70213679654151,2,1,24,"0","HL",0,8
"HL1090",8,"15",20,6,5,3,76,5,5,2,0.170792207792208,0.135166666666667,0.176666666666667,0.156,13.182,1.669,1.467,0.944136796541512,3,1,36,"0","HL",1,8
"HL1090",8,"16",20,5,3,15,184,4,2,25,0.196983783783784,0.1528,0.208,0.267505261405443,36.769,1.154,0.967,7.12713679654151,3,0.5,24,"0","HL",1,8
"HL1090",9,"17",20,3,1,4,120,2,0,4,0.239157024793388,0.166333333333333,0.421,0.163227359308302,29.952,1.232,1.03,1.05113679654151,3,1,36,"0","HL",1,8
"HL1090",9,"18",20,12,12,8,92,17,17,20,0.209645161290323,0.233111111111111,0.257388888888889,0.133,19.778,4.821,5.397,3.573,3,1,36,"0","HL",1,8
"HL1090",10,"19",20,7,5,18,243,11,5,59,0.140463114754098,0.156,0.161333333333333,0.200368946609025,34.273,1.919,0.999,12.2241367965415,3,1,36,"0","HL",1,8
"HL1090",10,"20",15,5,5,12,49,4,7,33,0.15134,0.2058,0.132625,0.146823529411765,7.567,1.373,1.232,5.023,2,1,24,"0","HL",1,8
"HL1090",11,"21",20,6,4,20,106,8,3,45,0.216355140186916,0.0398888888888889,0.16,0.270630434782609,23.244,1.201,0.999,12.5821367965415,4,1,48,"0","HL",1,8
"HL1090",11,"22",20,2,2,19,119,1,2,71,0.191358333333333,0.195,0.150666666666667,0.305305555555556,24.102,1.279,1.123,23.1811367965415,3.75,0.5,30,"0","HL",1,8
"HL1090",12,"23",20,1,8,10,110,0,12,9,0.234423423423423,0.374,0.230461538461538,0.3417,26.91,1.264,3.572,4.48913679654151,4,1,48,"0","HL",1,8
"HL1090",12,"24",20,8,12,11,113,10,16,14,0.238114035087719,0.202818181818182,0.231294117647059,0.289809119769434,27.378,2.995,4.79,5.36213679654151,5.5,0.5,44,"0","HL",1,8
"HL1090",13,"25",20,2,3,9,106,1,2,15,0.260682242990654,0.203,0.234,0.374946049783844,28.44,1.169,1.233,6.79513679654151,5.25,0.5,42,"0","HL",1,8
"HL1090",13,"26",20,12,14,19,89,23,20,34,0.281288888888889,0.230666666666667,0.383380952380952,0.2343181941869,25.77,7.488,9.438,8.79413679654151,4,1,48,"0","HL",1,8
"HL1090",14,"27",17,2,5,16,49,6,7,26,0.204,0.0712857142857143,0.274875,0.220703703703704,11.092,0.998,2.199,7.07213679654151,4,1,48,"0","HL",1,8
"HL1090",14,"28",19,3,4,7,64,5,3,11,0.191015384615385,0.0833333333333333,0.1755,0.18325,14.055,1.373,1.592,2.96013679654151,3.25,0.5,26,"0","HL",1,8
"HL1090",15,"29",19,10,15,15,81,32,33,22,0.24640243902439,0.130878787878788,0.190352941176471,0.272614643327892,21.125,4.99,8.221,6.84713679654151,4,1,48,"0","HL",1,8
"HL1090",15,"30",15,4,3,4,37,6,3,4,0.247131578947368,0.198428571428571,0.17925,0.356427359308302,9.391,1.389,1.17,2.32813679654151,4.5,0.5,36,"0","HL",1,8
"HL1090",16,"31",20,4,2,5,95,3,1,6,0.256427083333333,0.12475,0.4365,0.37116239950593,24.68,1.092,1.139,3.15913679654151,3,1,36,"0","HL",1,8
"HL1090",16,"32",19,2,15,7,52,2,26,11,0.210150943396226,0.176666666666667,0.194703703703704,0.152166666666667,12.558,1.17,5.928,2.32013679654151,3,1,36,"0","HL",1,8
"HL1090",17,"33",20,5,7,7,112,4,8,11,0.207504424778761,0.2124,0.117777777777778,0.139083333333333,25.007,1.607,1.607,2.184,2.75,0.5,22,"0","HL",1,8
"HL1090",17,"34",20,4,5,18,104,9,6,42,0.234895238095238,0.2122,0.194,0.211511627906977,26.256,2.917,2.465,9.173,5,1,60,"0","HL",1,8
"HL1248",1,"1",20,2,6,15,181,1,5,38,0.328126373626374,0.4825,0.205666666666667,0.453974358974359,111.511,1.903,1.873,18.407,2.5,0.5,10,"0","HL",0,7
"HL1248",1,"2",19,2,4,1,68,1,8,0,0.192159420289855,0.164,0.0971111111111111,0.327,28.533,1.092,0.874,0.327,2,1,24,"0","HL",0,7
"HL1248",2,"3",19,4,16,3,50,3,27,3,0.309529411764706,0.1835,0.291392857142857,0.12475,18.75,1.233,10.655,2.075,4,0,16,"0","HL",0,7
"HL1248",2,"4",19,5,5,10,45,8,5,26,0.362521739130435,0.138777777777778,0.1405,0.315481481481481,19.547,2.574,2.2,9.22,6,1,72,"0","HL",0,7
"HL1248",3,"5",10,5,2,14,23,4,1,22,0.245708333333333,0.0934,0.328,0.19404347826087,8.251,1.731,1.498,5.164,4,1,48,"0","HL",0,7
"HL1248",3,"6",19,7,8,4,83,14,7,3,0.330404761904762,0.2392,0.296375,0.2185,28.876,5.428,3.104,1.67,3,1,36,"0","HL",0,7
"HL1248",4,"7",20,2,1,3,90,1,0,3,0.240175824175824,0.3045,0.343,0.191,23.946,1.341,0.905,1.419,4,1,48,"0","HL",0,7
"HL1248",4,"8",20,4,6,4,118,3,11,5,0.322100840336134,0.23825,0.22875,0.221,40.311,1.592,3.463,2.199,4,0,16,"0","HL",0,7
"HL1248",5,"10",14,5,2,1,28,5,1,0,0.200655172413793,0.187166666666667,0.2025,0.328,6.287,1.794,0.405,0.328,2,1,24,"0","HL",0,7
"HL1248",6,"11",19,5,8,5,69,6,11,4,0.385557142857143,0.231714285714286,0.405666666666667,0.259,27.877,3.588,6.272,2.356,5.25,0.5,21,"0","HL",0,7
"HL1248",6,"12",20,2,8,12,92,1,13,16,0.266870967741935,0.1715,0.201714285714286,0.255117647058824,26.425,1.498,3.385,4.774,4.25,0.5,17,"0","HL",0,7
"HL1248",7,"13",19,3,4,2,83,5,3,1,0.247702380952381,0.161333333333333,0.34725,0.2875,40.56,1.607,1.888,1.436,2,1,24,"0","HL",1,7
"HL1248",7,"14",16,2,7,7,36,1,7,12,0.277837837837838,0.2965,0.30825,0.231538461538462,11.622,1.232,4.135,4.399,3.25,0.5,26,"0","HL",1,7
"HL1248",8,"15",20,5,3,1,81,6,2,0,0.24809756097561,0.0802857142857143,0.234,0.265,22.215,1.061,0.702,0.265,2,1,24,"0","HL",1,7
"HL1248",8,"16",14,3,5,7,21,3,8,11,0.407772727272727,0.125,0.355222222222222,0.176916666666667,10.047,1.311,3.821,2.996,4,1,48,"0","HL",1,7
"HL1248",9,"17",19,4,10,2,32,4,10,3,0.332848484848485,0.3742,0.278,0.1985,13.729,2.698,4.525,2.557,3.5,0,14,"0","HL",1,7
"HL1248",9,"18",17,2,16,6,42,1,22,9,0.242720930232558,0.507,0.322869565217391,0.2432,11.652,1.997,8.3,3.151,3,1,36,"0","HL",1,7
"HL1248",10,"19",19,3,2,16,52,2,1,20,0.251981132075472,0.197333333333333,0.156,0.251095238095238,16.459,0.592,1.045,5.695,5,1,60,"0","HL",1,7
"HL1248",10,"20",18,15,16,3,26,17,17,3,0.402703703703704,0.242666666666667,0.419444444444444,0.234,11.512,6.21,7.924,1.732,4.75,0,19,"0","HL",1,7
"HL1248",11,"21",19,9,11,11,47,13,15,13,0.310375,0.255214285714286,0.3850625,0.3165,17.176,5.132,7.191,5.461,4.25,0.5,34,"0","HL",1,7
"HL1248",11,"22",18,2,2,1,46,1,1,0,0.277765957446808,0.218,0.2025,0.468,13.85,0.577,1.029,1.03,3,1,36,"0","HL",1,7
"HL1248",12,"23",20,2,12,17,74,1,18,25,0.352746666666667,0.1945,0.179842105263158,0.238807692307692,30.466,1.139,4.088,6.896,5,1,60,"0","HL",1,7
"HL1248",12,"24",17,5,2,6,37,4,1,7,0.287763157894737,0.1282,0.4135,0.179375,11.56,1.233,1.404,2.199,3.25,0.5,26,"0","HL",1,7
"HL1248",13,"25",20,2,3,9,61,1,2,10,0.341177419354839,0.148,0.203,0.296454545454545,22.48,0.998,1.17,3.791,2,1,24,"0","HL",1,7
"HL1248",13,"26",18,4,13,4,75,4,16,7,0.221684210526316,0.15,0.401941176470588,0.261,17.94,1.779,7.582,3.603,4.25,0,17,"0","HL",1,7
"HL1248",14,"27",20,3,1,5,73,2,0,6,0.222675675675676,0.109333333333333,0.577,0.185142857142857,19.361,1.405,1.262,1.966,5.75,0.5,46,"0","HL",1,7
"HL1248",14,"28",14,1,3,12,35,0,2,20,0.268666666666667,0.172,0.145666666666667,0.205761904761905,10.249,1.031,1.138,4.991,3,1,36,"0","HL",1,7
"HL1248",15,"29",19,2,19,2,49,1,29,2,0.31262,0.2965,0.301566666666667,0.155666666666667,18.829,1.327,10.062,1.232,6,1,72,"0","HL",1,7
"HL1248",15,"30",19,2,7,10,68,1,16,14,0.332811594202899,0.1485,0.138529411764706,0.387933333333333,23.666,1.201,3.276,6.692,5.5,0,22,"0","HL",1,7
"HL1248",16,"31",16,6,12,6,52,5,16,6,0.227660377358491,0.221,0.235823529411765,0.309857142857143,15.943,2.231,4.009,2.73,5,1,60,"0","HL",1,7
"HL1248",16,"32",19,5,10,11,46,8,14,24,0.337468085106383,0.189,0.248466666666667,0.22404,16.52,2.668,5.96,6.973,5.5,0,22,"0","HL",1,7
"HL1471",1,"1",20,13,12,8,48,23,18,12,0.292795918367347,0.354291666666667,0.251263157894737,0.336886152967238,46.863,11.638,6.38,6.28151998857409,5.5,0,22,"0","HL",0,8
"HL1471",1,"2",19,6,15,19,53,6,26,36,0.288592592592593,0.352142857142857,0.235074074074074,0.359243243243243,17.986,5.023,15.086,15.0015199885741,2.25,0.5,9,"0","HL",0,8
"HL1471",2,"3",12,11,6,7,18,12,6,8,0.322736842105263,0.424692307692308,0.543857142857143,0.283613332063788,8.456,6.66,4.836,3.75351998857409,3.75,0,15,"0","HL",0,8
"HL1471",2,"4",18,2,9,7,44,2,12,8,0.284111111111111,0.160333333333333,0.402,0.306777777777778,14.695,1.466,6.365,3.48651998857409,3.25,0,13,"0","HL",0,8
"HL1471",3,"5",16,2,12,5,23,1,17,4,0.208625,0.3665,0.349333333333333,0.234,5.007,1.497,6.896,2.41451998857409,4.25,0.5,17,"0","HL",0,8
"HL1471",3,"6",18,7,11,13,49,15,19,16,0.37472,0.195,0.3198,0.341470588235294,21.762,7.317,7.628,6.83651998857409,5.5,0.5,22,"0","HL",0,8
"HL1471",4,"7",20,11,15,9,55,20,25,11,0.291482142857143,0.222904761904762,0.305307692307692,0.18075,17.456,6.381,9.469,5.05151998857409,5.5,0,22,"0","HL",0,8
"HL1471",4,"8",12,15,17,9,20,20,32,13,0.262190476190476,0.419,0.228818181818182,0.362071428571429,8.829,9.486,8.362,5.85251998857409,3.75,0,15,"0","HL",0,8
"HL1471",5,"9",13,16,4,9,21,17,6,12,0.294863636363636,0.345722222222222,0.425571428571429,0.245846153846154,8.222,10.264,4.884,4.55551998857409,5,0,20,"0","HL",0,8
"HL1471",5,"10",18,17,7,11,38,42,8,23,0.282230769230769,0.295325581395349,0.287777777777778,0.265166666666667,12.932,13.853,3.058,7.41851998857409,5.5,0,22,"0","HL",0,8
"HL1471",6,"11",6,7,19,15,21,7,78,66,0.153863636363636,0.1655,0.11926582278481,0.102948059530957,6.023,1.606,11.185,8.92151998857409,5,1,60,"0","HL",0,8
"HL1471",6,"12",20,9,4,6,132,17,7,7,0.116240601503759,0.156055555555556,0.180625,0.263439998571761,20.872,3.963,3.744,2.93551998857409,5.25,0,21,"0","HL",0,8
"HL1471",7,"13",20,10,13,7,69,19,17,7,0.270342857142857,0.29325,0.223611111111111,0.347939998571761,21.747,6.474,4.758,4.37251998857409,3.5,0,14,"0","HL",0,8
"HL1471",7,"14",19,5,8,14,38,8,9,16,0.256333333333333,0.322444444444444,0.2324,0.467058823529412,11.232,3.261,3.494,8.80351998857409,5.5,0,22,"0","HL",0,8
"HL1471",8,"15",18,5,11,12,33,4,14,13,0.327617647058824,0.2652,0.397266666666667,0.285285714285714,11.17,1.326,6.037,5.76951998857409,5,0,20,"0","HL",1,8
"HL1471",8,"16",17,5,13,8,45,4,19,8,0.277717391304348,0.281,0.30965,0.29383555428601,13.29,2.201,7.253,3.68951998857409,4.25,0.5,34,"0","HL",1,8
"HL1471",9,"17",18,14,5,8,67,36,14,15,0.151367647058824,0.166108108108108,0.0644666666666667,0.1930625,11.653,7.769,2.059,4.28151998857409,3.75,0,15,"0","HL",1,8
"HL1471",9,"18",14,3,19,12,72,4,104,44,0.101712328767123,0.1428,0.113685714285714,0.128122666412757,8.455,1.482,12.933,6.52851998857409,4.5,0.5,36,"0","HL",1,8
"HL1471",10,"19",11,6,7,2,34,5,18,1,0.268342857142857,0.0651666666666667,0.123157894736842,0.238759994287044,9.595,0.998,2.34,0.664519988574088,2,1,24,"0","HL",1,8
"HL1471",10,"20",19,18,19,7,40,49,51,14,0.162536585365854,0.13476,0.204923076923077,0.1548,7.023,6.861,11.451,3.13951998857409,4.5,0,18,"0","HL",1,8
"HL1471",11,"21",20,4,8,8,152,4,13,15,0.124601307189542,0.212,0.236214285714286,0.14246999928588,22.964,1.887,3.994,3.23051998857409,4.25,0,17,"0","HL",1,8
"HL1471",11,"22",18,8,10,5,62,10,21,4,0.184984126984127,0.275090909090909,0.204954545454545,0.3494,12.153,3.728,5.57,2.66151998857409,4,0,16,"0","HL",1,8
"HL1471",12,"23",13,6,8,16,28,5,30,33,0.318931034482759,0.317166666666667,0.144935483870968,0.22030941142865,13.087,1.903,4.493,8.19451998857409,4.75,0.5,38,"0","HL",1,8
"HL1471",12,"24",19,10,16,7,78,16,36,15,0.121063291139241,0.182647058823529,0.129432432432432,0.17203249928588,11.154,4.072,5.896,4.28351998857409,5,0,20,"0","HL",1,8
"HL1471",13,"25",20,8,12,10,108,33,41,36,0.16894495412844,0.0577647058823529,0.0765238095238095,0.1060681077993,20.914,2.433,3.697,4.71951998857409,4.25,0,17,"0","HL",1,8
"HL1471",13,"26",20,11,11,11,80,27,26,35,0.138481481481481,0.16325,0.119592592592593,0.113153333015947,11.794,4.867,4.118,5.11951998857409,5.75,0.5,46,"0","HL",1,8
"HL1471",14,"27",20,8,9,6,53,7,14,6,0.188037037037037,0.269,0.1738,0.164857142857143,12.636,3.088,3.964,1.84551998857409,6,1,72,"0","HL",1,8
"HL1471",14,"28",20,5,6,5,102,11,8,7,0.170864077669903,0.172833333333333,0.150777777777778,0.083875,19.282,2.074,2.262,0.727519988574088,2,1,24,"0","HL",1,8
"HL1471",15,"29",17,8,16,4,77,17,78,3,0.109435897435897,0.131777777777778,0.125962025316456,0.24175,10.343,2.558,10.421,1.83751998857409,4.5,0.5,36,"0","HL",1,8
"HL1471",15,"30",16,6,11,5,28,8,19,7,0.269,0.247888888888889,0.14665,0.095689998571761,9.469,2.964,3.635,1.14051998857409,6,1,72,"0","HL",1,8
"HL1471",16,"31",20,5,16,10,57,5,23,12,0.323844827586207,0.319666666666667,0.431625,0.290384615384615,19.188,2.261,11.124,5.22651998857409,5,1,60,"0","HL",1,8
"HL1471",16,"32",20,5,9,17,50,6,14,24,0.263176470588235,0.367714285714286,0.286,0.415140799542964,16.395,4.868,5.086,11.7505199885741,3.75,0.5,30,"0","HL",1,8
"HL1471",17,"33",20,4,7,19,112,6,15,61,0.137858407079646,0.158285714285714,0.1140625,0.135363225622163,16.879,1.108,1.825,10.0155199885741,4.5,0.5,36,"0","HL",1,8
"HL1471",17,"34",20,14,12,3,73,24,25,3,0.160432432432432,0.19844,0.204192307692308,0.367629997143522,12.059,5.725,6.321,2.37351998857409,3.5,0,14,"0","HL",1,8
"HL1471",18,"35",19,12,5,19,39,30,11,25,0.2668,0.186193548387097,0.10275,0.304769230769231,12.325,6.567,2.028,10.2365199885741,4.5,0.5,36,"0","HL",1,8
"HL1471",18,"36",19,4,3,15,44,3,4,22,0.3588,0.148,0.3526,0.440544347329308,17.456,1.654,2.698,10.7885199885741,4.75,0,19,"0","HL",1,8
"HL1548",1,"1",19,20,2,11,41,183,1,10,0.229452380952381,0.239505434782609,0.273,0.286454545454545,38.498,69.374,0.546,3.151,4.5,0.5,18,"0","HL",0,7
"HL1548",1,"2",20,3,4,16,104,2,6,21,0.204990476190476,0.415,0.167142857142857,0.253818181818182,24.447,2.9,2.355,6.505,5,1,60,"0","HL",0,7
"HL1548",2,"3",20,4,3,3,113,3,2,3,0.239210526315789,0.152,0.145666666666667,0.074,28.502,0.905,0.936,0.967,2,1,24,"0","HL",0,7
"HL1548",2,"4",20,3,3,10,135,2,2,23,0.300176470588235,0.177,0.109,0.183291666666667,41.761,0.593,1.201,4.399,3,1,36,"0","HL",0,7
"HL1548",3,"5",20,5,8,9,311,5,12,11,0.240448717948718,0.198166666666667,0.199153846153846,0.152166666666667,83.382,1.997,3.728,3.229,5.75,0.5,23,"0","HL",0,7
"HL1548",3,"6",20,5,4,20,115,4,4,126,0.189629310344828,0.1998,0.3746,0.264354330708661,23.556,2.355,2.762,37.784,4,1,48,"0","HL",0,7
"HL1548",4,"7",20,3,2,8,199,3,1,11,0.239715,0.24075,0.499,0.181833333333333,50.065,1.759,1.466,2.575,4,1,48,"0","HL",0,7
"HL1548",4,"8",20,5,16,3,122,5,58,2,0.323178861788618,0.187,0.390847457627119,0.291333333333333,40.279,2.121,30.717,0.874,5,0,20,"0","HL",0,7
"HL1548",5,"9",20,7,10,7,76,7,13,14,0.244298701298701,0.195,0.245142857142857,0.226733333333333,19.126,1.56,3.557,5.133,5,1,60,"0","HL",0,7
"HL1548",5,"10",20,3,5,4,103,3,9,6,0.262057692307692,0.316,0.2963,0.272,27.285,2.325,2.963,1.904,3.25,0.5,13,"0","HL",0,7
"HL1548",6,"11",20,4,6,1,227,3,7,0,0.251578947368421,0.312,0.191,0.063,68.953,2.106,1.528,0.063,2,1,24,"0","HL",0,7
"HL1548",6,"12",20,4,2,1,128,7,1,0,0.291100775193798,0.16175,0.335,0.125,38.814,1.995,1.498,0.671,2,1,24,"0","HL",0,7
"HL1548",7,"13",20,8,17,2,108,9,19,1,0.272926605504587,0.1421,0.31815,0.133,32.043,2.294,6.535,1.061,3,1,36,"0","HL",1,7
"HL1548",7,"14",19,4,16,17,69,9,25,54,0.249828571428571,0.2871,0.288,0.323890909090909,17.69,3.869,8.689,18.548,5.25,0.5,42,"0","HL",1,7
"HL1548",8,"15",20,5,2,13,78,4,1,26,0.237544303797468,0.2224,0.263,0.236851851851852,24.025,1.97,0.526,7.128,2,1,24,"0","HL",1,7
"HL1548",8,"16",20,17,12,12,82,37,17,25,0.251096385542169,0.230289473684211,0.365777777777778,0.256076923076923,21.044,9.734,7.114,7.504,4.5,0.5,36,"0","HL",1,7
"HL1548",9,"17",20,4,6,18,78,3,8,31,0.271341772151899,0.2195,0.180333333333333,0.26953125,23.477,1.638,2.122,10.624,5,0,20,"0","HL",1,7
"HL1548",9,"18",20,7,6,3,88,9,14,4,0.285168539325843,0.1637,0.2954,0.0814,25.91,2.432,4.93,0.968,5,1,60,"0","HL",1,7
"HL1548",10,"19",20,5,5,3,153,5,4,2,0.246467532467532,0.153666666666667,0.1622,0.379666666666667,38.813,1.654,1.232,1.139,2,1,24,"0","HL",1,7
"HL1548",10,"20",20,2,6,9,176,3,6,9,0.283367231638418,0.24175,0.276571428571429,0.2402,51.758,1.56,3.012,3.229,3.5,0.5,28,"0","HL",1,7
"HL1548",11,"21",19,3,16,10,69,3,27,25,0.256057142857143,0.199,0.3895,0.268769230769231,19.78,1.311,14.087,7.55,5,1,60,"0","HL",1,7
"HL1548",11,"22",20,3,12,12,76,4,18,32,0.261350649350649,0.2838,0.287368421052632,0.337030303030303,20.421,2.62,6.396,12.527,4,1,48,"0","HL",1,7
"HL1548",12,"23",20,3,1,20,73,2,0,58,0.264567567567568,0.207666666666667,0.671,0.274457627118644,19.89,1.56,1.326,16.926,4.5,0.5,36,"0","HL",1,7
"HL1548",13,"25",20,2,6,2,49,2,9,1,0.26302,0.395333333333333,0.3541,0.0465,14.493,1.326,3.666,0.702,5,1,60,"0","HL",1,7
"HL1548",13,"26",20,3,1,2,94,2,0,1,0.204284210526316,0.187333333333333,0.5,0.0305,21.388,1.232,0.671,0.655,3,1,36,"0","HL",1,7
"HL1548",14,"27",20,9,13,12,151,18,34,22,0.263578947368421,0.216736842105263,0.207685714285714,0.17904347826087,42.573,6.552,7.94,5.117,4,1,48,"0","HL",1,7
"HL1548",14,"28",20,6,18,1,121,6,38,0,0.290131147540984,0.214,0.281948717948718,0.093,36.909,2.293,11.061,0.936,4,1,48,"0","HL",1,7
"HL1548",15,"29",20,3,1,1,205,3,0,0,0.235446601941748,0.13275,0.437,0.047,50.765,1.028,0.671,0.109,3,1,36,"0","HL",1,7
"HL1548",15,"30",20,7,5,8,174,9,5,15,0.299514285714286,0.2403,0.229,0.31,55.225,2.933,1.701,4.96,5,1,60,"0","HL",1,7
"HL1735",1,"1",20,2,3,5,194,2,6,6,0.135215384615385,0.265,0.0802857142857143,0.120285714285714,43.166,1.294,0.562,0.842,2,1,24,"0","HL",0,7
"HL1735",1,"2",20,2,5,2,634,4,5,1,0.134858267716535,0.1186,0.137833333333333,0.304,94.896,0.593,0.827,0.608,3,1,36,"0","HL",0,7
"HL1735",2,"3",18,5,3,7,96,6,3,12,0.124350515463918,0.167142857142857,0.11325,0.118692307692308,19.157,1.17,0.453,1.575,2,1,24,"0","HL",0,7
"HL1735",2,"4",19,10,4,1,56,15,4,0,0.167421052631579,0.1491875,0.2278,0.702,10.764,2.387,1.139,0.702,3,1,36,"0","HL",0,7
"HL1735",3,"5",20,2,5,5,129,5,4,6,0.159861538461538,0.122166666666667,0.1278,0.189571428571429,25.506,0.733,0.639,1.327,3,1,36,"0","HL",0,7
"HL1735",3,"6",20,6,10,8,179,6,14,12,0.126222222222222,0.113714285714286,0.0862666666666667,0.100846153846154,25.116,0.796,1.294,1.342,2,1,24,"0","HL",0,7
"HL1735",4,"7",20,3,2,3,509,2,1,2,0.129423529411765,0.214,0.2955,0.192333333333333,69.045,0.642,0.591,0.639,2,1,24,"0","HL",0,7
"HL1735",4,"8",20,2,3,4,323,3,3,4,0.150274691358025,0.2425,0.191,0.1592,52.572,1,0.764,0.796,3,1,36,"0","HL",0,7
"HL1735",5,"9",20,4,3,4,181,6,5,3,0.133428571428571,0.0848571428571429,0.210666666666667,0.31975,28.19,0.624,1.295,1.279,5,1,60,"0","HL",0,7
"HL1735",5,"10",20,6,4,2,323,9,4,1,0.147660493827161,0.0608,0.2466,0.3665,51.855,0.639,1.233,0.733,4,1,48,"0","HL",0,7
"HL1735",6,"11",19,6,8,9,113,7,11,12,0.164456140350877,0.150125,0.141666666666667,0.0888461538461538,21.154,1.201,1.731,1.155,5,1,60,"0","HL",0,7
"HL1735",6,"12",20,5,5,3,428,5,5,2,0.153972027972028,0.111833333333333,0.145666666666667,0.218333333333333,69.311,0.702,0.874,0.655,5,1,60,"0","HL",0,7
"HL1735",7,"13",20,6,3,3,269,14,4,3,0.138314814814815,0.0592666666666667,0.1218,0.17442634677235,47.565,0.889,0.609,0.728705387089401,4,1,48,"0","HL",1,7
"HL1735",7,"14",20,2,2,3,204,1,1,5,0.144453658536585,0.251,0.2795,0.140333333333333,32.277,0.502,0.559,0.904,3,1,36,"0","HL",1,7
"HL1735",8,"15",20,3,6,6,313,4,19,19,0.134984076433121,0.1682,0.0772,0.0982,51.637,1.825,2.106,2.698,6,1,72,"0","HL",1,7
"HL1735",8,"16",20,6,4,12,261,7,5,32,0.122900763358779,0.08375,0.0986666666666667,0.133242424242424,34.867,1.201,1.17,4.96,6,1,72,"0","HL",1,7
"HL1735",9,"17",20,1,2,2,520,0,5,6,0.106925143953935,0.561,0.0833333333333333,0.0712857142857143,59.421,0.561,0.5,0.499,3,1,36,"0","HL",1,7
"HL1735",9,"18",20,4,10,19,302,5,34,91,0.116567656765677,0.0988333333333333,0.0936,0.125673913043478,37.644,0.593,3.276,13.744,5.25,0.5,42,"0","HL",1,7
"HL1735",10,"19",20,4,3,4,253,7,2,4,0.133842519685039,0.15625,0.312,0.2186,38.157,1.28,0.967,1.155,5.25,0.5,42,"0","HL",1,7
"HL1735",10,"20",19,2,7,7,94,1,10,9,0.177810526315789,0.1635,0.0638181818181818,0.1062,17.784,1.108,1.466,1.733,6,1,72,"0","HL",1,7
"HL1735",11,"21",20,5,2,2,518,10,1,2,0.137963391136802,0.114727272727273,0.2495,0.140333333333333,76.706,2.059,1.373,2.09,4,1,48,"0","HL",1,7
"HL1735",11,"22",20,3,2,3,206,7,2,3,0.119618357487923,0.37825,0.343333333333333,0.23025,25.677,4.196,1.03,1.014,3,1,36,"0","HL",1,7
"HL1735",12,"23",20,9,6,20,181,18,10,86,0.147796703296703,0.143578947368421,0.127636363636364,0.161954022988506,28.502,3.463,2.199,15.788,4,1,48,"0","HL",1,7
"HL1735",12,"24",20,4,3,10,275,4,4,27,0.15506884057971,0.128,0.1934,0.106964285714286,43.445,1.451,2.013,3.588,5.25,0.5,42,"0","HL",1,7
"HL1735",13,"25",20,4,3,1,246,6,6,0,0.163477732793522,0.0935714285714286,0.104714285714286,0.499,46.239,1.233,1.653,1.03,5,1,60,"0","HL",1,7
"HL1735",13,"26",18,4,8,6,71,5,16,19,0.135194444444444,0.0728333333333333,0.184411764705882,0.14198526935447,10.655,1.139,3.838,3.6037053870894,5,1,60,"0","HL",1,7
"HL1735",14,"27",19,4,2,17,93,3,2,38,0.200936170212766,0.19125,0.202666666666667,0.157179487179487,22.838,1.077,1.498,6.723,5,1,60,"0","HL",1,7
"HL1735",14,"28",20,6,2,20,128,6,4,116,0.191813953488372,0.0995714285714286,0.1522,0.114484661428115,26.77,1.373,1.56,14.0817053870894,5.25,0.5,42,"0","HL",1,7
"HL1735",15,"29",20,5,3,2,179,6,5,7,0.0944833333333333,0.0957142857142857,0.122166666666667,0.0585,20.547,1.265,1.371,1.185,4,1,48,"0","HL",1,7
"HL1735",15,"30",20,2,3,3,338,1,8,7,0.115451327433628,0.1325,0.0693333333333333,0.0625,40.467,0.967,1.06,0.999,4,1,48,"0","HL",1,7
"HL1735",16,"31",20,6,6,7,104,7,7,13,0.163419047619048,0.2535,0.136625,0.0804285714285714,20.077,2.371,1.232,1.703,5,1,60,"0","HL",1,7
"HL1735",16,"32",20,13,12,20,109,24,31,105,0.198563636363636,0.20156,0.163875,0.119836843274428,23.072,5.507,5.554,13.9187053870894,6,1,72,"0","HL",1,7
"L1006",1,"1",18,6,5,11,35,7,4,15,0.435055555555556,0.18925,0.3214,0.32175,38.47,4.165,2.559,6.193,3,1,36,"0","L",0,6
"L1006",1,"2",20,4,3,5,109,5,2,4,0.299518181818182,0.229,0.343333333333333,0.4992,36.628,2.044,1.732,3.292,4,1,48,"0","L",0,6
"L1006",2,"3",18,5,10,11,77,8,12,13,0.347615384615385,0.261777777777778,0.261615384615385,0.259642857142857,32.043,3.261,3.931,3.635,2,1,24,"0","L",0,6
"L1006",2,"4",19,9,3,9,52,10,2,19,0.309679245283019,0.167363636363636,0.234,0.2129,18.783,2.73,1.107,7.816,2,1,24,"0","L",0,6
